"predict","p0","p1"
"0",0.9895209935723299,0.0104790064276701
"0",0.9895209935723299,0.0104790064276701
"0",0.9895209935723299,0.0104790064276701
"0",0.9919500584344983,0.00804994156550165
"0",0.9887321725863519,0.01126782741364807
"0",0.9911201524581993,0.008879847541800745
"0",0.9878842686066671,0.012115731393332897
"0",0.985498927358191,0.014501072641808948
"0",0.9854542980414495,0.014545701958550544
"0",0.9965562614769622,0.003443738523037786
"0",0.9986815324430354,0.001318467556964659
"0",0.9979241377315431,0.0020758622684569445
"0",0.9974642250800517,0.0025357749199482627
"0",0.9981368458004606,0.0018631541995394031
"0",0.9987745197148298,0.0012254802851702714
"0",0.9986147620541213,0.0013852379458787712
"0",0.9978693337929045,0.0021306662070954656
"0",0.9982170650042036,0.0017829349957963804
"0",0.9975895882437922,0.0024104117562078436
"0",0.9979760406295232,0.002023959370476853
"0",0.9978761391589253,0.002123860841074695
"0",0.9968069907483653,0.003193009251634699
"0",0.997451286461118,0.002548713538881979
"0",0.9982403676335819,0.0017596323664181156
"0",0.9982600021590683,0.0017399978409317312
"0",0.9984233004187635,0.001576699581236563
"0",0.9658218135924634,0.03417818640753659
"0",0.9851592696112842,0.0148407303887158
"0",0.6115028895808026,0.3884971104191975
"1",0.011712116991260402,0.9882878830087396
"1",0.01741257119746098,0.982587428802539
"1",0.015061974431728853,0.9849380255682711
"1",0.027770528064409494,0.9722294719355905
"1",0.06672923368277506,0.9332707663172249
"1",0.19229456444343251,0.8077054355565675
"0",0.924077765415274,0.07592223458472605
"0",0.9736682939268692,0.026331706073130807
"0",0.9941002732742799,0.00589972672572013
"0",0.99448311916034,0.0055168808396599
"0",0.9976787709749544,0.002321229025045611
"0",0.9970210234301078,0.0029789765698921846
"0",0.9972522117246532,0.0027477882753468323
"0",0.9984343899756896,0.001565610024310403
"0",0.9956821158881756,0.004317884111824423
"0",0.9948679744392473,0.0051320255607526025
"0",0.9959423096482658,0.004057690351734243
"0",0.9986811730343739,0.0013188269656261764
"0",0.9980473308371239,0.0019526691628760468
"0",0.9989132612168241,0.0010867387831759322
"0",0.9987898187455696,0.0012101812544303768
"0",0.9981624099353734,0.0018375900646265626
"0",0.9987878718835755,0.0012121281164245005
"0",0.9987975273627507,0.001202472637249305
"0",0.9985672979578031,0.0014327020421968882
"0",0.9973498425036186,0.0026501574963813937
"0",0.99786619549429,0.002133804505709945
"0",0.9978100978910024,0.0021899021089976344
"0",0.998701493444475,0.0012985065555250058
"0",0.9989110494253162,0.0010889505746838437
"0",0.9990524653149079,9.475346850921208E-4
"0",0.9990524077536752,9.475922463247993E-4
"0",0.9990528070978347,9.471929021652649E-4
"0",0.9988431073517225,0.0011568926482774034
"0",0.9984882895512632,0.001511710448736793
"0",0.9976293019697244,0.0023706980302755313
"0",0.998402860901599,0.001597139098400988
"0",0.9980271661882092,0.001972833811790796
"0",0.9986567554381336,0.0013432445618664435
"0",0.9989581695065349,0.0010418304934651228
"0",0.9957876290925007,0.004212370907499213
"0",0.9949258427344563,0.005074157265543767
"0",0.9967627242004566,0.003237275799543307
"0",0.993274602998172,0.006725397001827898
"0",0.7108410965267721,0.2891589034732279
"1",0.017523029350414276,0.9824769706495857
"1",0.006124167264421221,0.9938758327355788
"1",0.005409412784519452,0.9945905872154805
"1",0.0071862307656676006,0.9928137692343324
"1",0.021107398812172273,0.9788926011878277
"1",0.02191028475888912,0.9780897152411109
"1",0.13587420403274753,0.8641257959672525
"0",0.8107205808703973,0.18927941912960267
"0",0.9925558440055594,0.007444155994440551
"0",0.9936729415604839,0.006327058439516126
"0",0.9964671573308512,0.0035328426691487607
"0",0.9977632073086732,0.0022367926913268196
"0",0.9983866356651199,0.001613364334880126
"0",0.9910444824268946,0.008955517573105426
"0",0.9945139032325462,0.005486096767453777
"0",0.9917274928768781,0.008272507123121881
"0",0.9974582519768117,0.0025417480231883466
"0",0.9935572400906685,0.006442759909331519
"0",0.9941455104764643,0.0058544895235357565
"0",0.997547022130446,0.002452977869553982
"0",0.9984087824873111,0.00159121751268884
"0",0.9989466874258633,0.0010533125741366476
"0",0.9973937682157442,0.0026062317842557438
"0",0.9964669720228398,0.003533027977160179
"0",0.9954760877656117,0.004523912234388307
"0",0.9978403772616248,0.002159622738375212
"0",0.9985900631054339,0.0014099368945661116
"0",0.9989463039171758,0.001053696082824292
"0",0.9989461761885172,0.0010538238114827644
"0",0.9989514920851633,0.001048507914836673
"0",0.9985009572433535,0.0014990427566464544
"0",0.9979191834903918,0.0020808165096081813
"0",0.9924458718847046,0.007554128115295468
"0",0.9891538458882668,0.010846154111733147
"1",0.08351022704268163,0.9164897729573184
"1",0.12018900117633702,0.879810998823663
"1",0.04970334889824024,0.9502966511017598
"1",0.012892328655875418,0.9871076713441246
"1",0.010427102260969434,0.9895728977390306
"1",0.007244582246987985,0.992755417753012
"1",0.01131645433638273,0.9886835456636173
"1",0.09273226698211956,0.9072677330178804
"0",0.8988478949446579,0.10115210505534214
"0",0.9772505338120142,0.022749466187985755
"0",0.9904242056186443,0.009575794381355657
"0",0.9877714674218093,0.01222853257819073
