"predict","p0","p1"
"0",0.988033391645128,0.011966608354871983
"0",0.988033391645128,0.011966608354871983
"0",0.988033391645128,0.011966608354871983
"0",0.988033391645128,0.011966608354871983
"0",0.988033391645128,0.011966608354871983
"0",0.988033391645128,0.011966608354871983
"0",0.9814257486871778,0.018574251312822147
"0",0.9722350475433009,0.027764952456699115
"0",0.9735089573612523,0.026491042638747634
"0",0.9512917811944216,0.04870821880557837
"0",0.9640731587911621,0.0359268412088379
"0",0.9970946130234039,0.0029053869765961423
"0",0.9962191511412916,0.003780848858708433
"0",0.9143779482457582,0.08562205175424173
"0",0.9795953018867398,0.02040469811326016
"0",0.8717756371019236,0.12822436289807643
"0",0.9940039933922762,0.005996006607723837
"0",0.9946349883543227,0.005365011645677306
"0",0.9932415856451364,0.0067584143548635525
"0",0.971345180445265,0.028654819554735044
"0",0.9811238795310002,0.01887612046899974
"0",0.9827695051366107,0.017230494863389394
"0",0.9811238795310002,0.01887612046899974
"0",0.9915286878921087,0.00847131210789134
"0",0.9911375838403548,0.008862416159645241
"0",0.9945088810433181,0.00549111895668189
"0",0.9958017367085304,0.004198263291469512
"0",0.9958017367085304,0.004198263291469512
"0",0.9945088810433181,0.00549111895668189
"0",0.9945088810433181,0.00549111895668189
"0",0.9973067066549052,0.0026932933450948614
"0",0.9970457954216545,0.002954204578345444
"0",0.9962662487543125,0.0037337512456875016
"0",0.9962662487543125,0.0037337512456875016
"0",0.9962662487543125,0.0037337512456875016
"0",0.9962662487543125,0.0037337512456875016
"0",0.9962662487543125,0.0037337512456875016
"0",0.9970457954216545,0.002954204578345444
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970457954216545,0.002954204578345444
"0",0.9970457954216545,0.002954204578345444
"0",0.9970457954216545,0.002954204578345444
"0",0.9970457954216545,0.002954204578345444
"0",0.9970457954216545,0.002954204578345444
"0",0.9970457954216545,0.002954204578345444
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970457954216545,0.002954204578345444
"0",0.9970457954216545,0.002954204578345444
"0",0.9972953070468566,0.0027046929531433844
"0",0.9972953070468566,0.0027046929531433844
"0",0.9970975276275555,0.0029024723724444946
"0",0.9970975276275555,0.0029024723724444946
"0",0.997263681008134,0.0027363189918659728
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.996184086225926,0.0038159137740740273
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
"0",0.9963670951120575,0.003632904887942523
