"predict","p0","p1"
"0",0.9905594924085166,0.009440507591483358
"0",0.9905594924085166,0.009440507591483358
"0",0.9905594924085166,0.009440507591483358
"0",0.9905594924085166,0.009440507591483358
"0",0.9898419807111001,0.010158019288899874
"0",0.9893010369350456,0.010698963064954428
"0",0.9835478395105559,0.016452160489444045
"0",0.9734387882043897,0.02656121179561035
"0",0.9892931747491613,0.010706825250838686
"0",0.9775653717220962,0.02243462827790382
"0",0.972826112615449,0.027173887384550954
"0",0.9942876487743039,0.005712351225696169
"0",0.9950674005306265,0.004932599469373546
"0",0.9685977082130879,0.03140229178691214
"0",0.9175999062487097,0.08240009375129032
"0",0.9685977082130879,0.03140229178691214
"0",0.9803372058413671,0.019662794158632913
"0",0.9965693486769134,0.0034306513230866476
"0",0.9954487466864037,0.004551253313596337
"0",0.9951417303166731,0.0048582696833269065
"0",0.9948436816608677,0.005156318339132327
"0",0.9948436816608677,0.005156318339132327
"0",0.9948436816608677,0.005156318339132327
"0",0.9948436816608677,0.005156318339132327
"0",0.9970091959800793,0.0029908040199206616
"0",0.9974355454967573,0.0025644545032427104
"0",0.9982151895154171,0.0017848104845828887
"0",0.9983926114142966,0.001607388585703395
"0",0.9983926114142966,0.001607388585703395
"0",0.9986826287969996,0.001317371203000404
"0",0.9984632918061448,0.0015367081938551662
"0",0.9982936582025443,0.001706341797455711
"0",0.9982936582025443,0.001706341797455711
"0",0.9982445520798237,0.0017554479201763087
"0",0.9982445520798237,0.0017554479201763087
"0",0.9982445520798237,0.0017554479201763087
"0",0.9982445520798237,0.0017554479201763087
"0",0.9988140244359696,0.0011859755640304674
"0",0.9985207094042348,0.0014792905957652582
"0",0.9985207094042348,0.0014792905957652582
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9988140244359696,0.0011859755640304674
"0",0.9988140244359696,0.0011859755640304674
"0",0.9988472187874812,0.0011527812125188724
"0",0.9988472187874812,0.0011527812125188724
"0",0.9988472187874812,0.0011527812125188724
"0",0.9988472187874812,0.0011527812125188724
"0",0.9988472187874812,0.0011527812125188724
"0",0.9988472187874812,0.0011527812125188724
"0",0.9988140244359696,0.0011859755640304674
"0",0.9988140244359696,0.0011859755640304674
"0",0.9988140244359696,0.0011859755640304674
"0",0.9988140244359696,0.0011859755640304674
"0",0.9985240418321212,0.0014759581678788626
"0",0.9985207094042348,0.0014792905957652582
"0",0.9985207094042348,0.0014792905957652582
"0",0.9985207094042348,0.0014792905957652582
"0",0.9985207094042348,0.0014792905957652582
"0",0.9985207094042348,0.0014792905957652582
"0",0.9985207094042348,0.0014792905957652582
"0",0.9985207094042348,0.0014792905957652582
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
"0",0.9981551963475754,0.0018448036524245416
