fecha_hora,roll,pitch,yaw,ax,ay,az,gx,gy,gz
536,0.36693356784642084,-0.16319623234444122,0.0003217173159619542,-0.13709265017675742,0.04779919947795519,-1.1611341712271261,-66.59559024255744,-30.21818831321259,-27.799539890472964
558,0.380701753010237,-0.17186797958912522,0.008081121735645245,-0.1385591135878686,-0.10711311600573603,-1.0585074032245387,-65.5016589953089,-21.745161872598445,-12.513646542410966
581,0.3954891049727044,-0.17447639734688145,0.022677768082638106,-0.15398845945559075,-0.21239597429376694,-0.9820244384022091,-56.449693862272355,-14.707017984280371,-0.7990714079332394
604,0.4142801253294914,-0.1727518064097882,0.044617697122543466,-0.18324837700360003,-0.2604463532654118,-0.9499902060713108,-42.029545116773726,-10.260288354031886,6.765160648527753
626,0.438835262639644,-0.16797923874659884,0.07249333209705935,-0.21690875421263742,-0.2550731078732835,-0.9636904785620101,-25.783604155275594,-8.559354096559115,11.402354764613204
647,0.46980970277938056,-0.16074227562873195,0.10319909029969708,-0.24083285214195477,-0.20827548603222446,-1.0088482302768755,-11.04248503514489,-8.821552229931866,14.701700432059592
668,0.5070328158987285,-0.15114323294602333,0.1329372923355924,-0.24378682996641918,-0.1367258871150676,-1.0628415751567455,-2.2675745635590376e-05,-9.719730211796511,17.598668783626263
690,0.5497824271449046,-0.1391394844161936,0.15847324587732964,-0.2230353606418793,-0.05802877786900132,-1.1039066045988226,6.6710522553495135,-9.905612913042395,20.266669967928753
711,0.5970180557420042,-0.12473310569875051,0.17802451015737333,-0.18474936713306886,0.013015437218776025,-1.1175379143714932,9.651962221994323,-8.442682221413053,22.57977177413253
732,0.6476159647638091,-0.10798953807118615,0.1914700433564077,-0.13972870990696004,0.06712710455394659,-1.0981000773430165,10.482365179980574,-5.002391585569185,24.498862452550735
754,0.7006386049961772,-0.08899831532597896,0.19995619071599094,-0.09755793435310742,0.10119982420720494,-1.0474153813788545,11.00370748464677,0.20257360341565678,26.061864881212387
775,0.7555960049727649,-0.06786088219993741,0.2052133765032388,-0.06262307842082482,0.117017488644728,-0.9727926262475964,12.89410535427367,6.668092619864414,27.140607613970857
797,0.8125916071807765,-0.044698407537282665,0.2089241828284153,-0.033901185071033436,0.11917864778708254,-0.8848726975949378,17.324637950140847,13.891367348208462,27.31064752307579
818,0.872258154949705,-0.019627052551658065,0.21236070988499114,-0.008131844755013946,0.11306962367637337,-0.7948214109746068,24.736482779937887,21.5620867372701,26.038334121181418
838,0.9354693383825011,0.007313353559403994,0.21633854593012716,0.015919873518239893,0.10301819112952122,-0.7117420057187674,34.765205656233476,29.557500291809,23.0996582565684
860,1.0028872327148286,0.03621316232871769,0.2213915975481503,0.03582129347942642,0.09249686900463722,-0.6413029818270348,46.34148142030359,37.76536423719873,18.90552744049079
882,1.0744289457150185,0.06725047028996455,0.22791772289026105,0.05118786413607433,0.09085451107338793,-0.5874723723701337,57.86332104344222,45.900723934970195,14.470685199786011
908,1.1487127143547604,0.10053759494236665,0.2359469040161402,0.07602971007522674,0.12151440353249582,-0.5625453143009653,67.09216390209654,53.42367542953733,11.14431369382649
928,1.222585516552126,0.13590275500137938,0.24438610578458106,0.14359506431512764,0.2118447405761189,-0.5991727695048756,70.70385324402024,59.46792967813239,10.599972426177116
953,1.2910948353671672,0.17272264167299337,0.2500846914916424,0.288516774295189,0.36407579736149887,-0.7375395029300337,64.42776578773204,62.8461653643528,15.304459492053331
975,1.3484400972395199,0.2099399681445809,0.24759895353544406,0.5141323315529814,0.5422640834354219,-0.9826132638655867,44.82948696693927,62.42467540372232,28.35475172460552
996,1.3899269553289852,0.2462176806439582,0.23065451530581996,0.7729350520996068,0.693749110776141,-1.2761455298479827,12.078854704622238,57.736288528631455,51.20618974523251
1072,1.4140442486771085,0.2800364370965205,0.19527648802513217,0.9792897938826431,0.7787855902352386,-1.5201802978514893,-28.469476037534125,49.27263481349939,80.51831995511574
1095,1.423517528173063,0.30972938070362543,0.14282672698367715,1.0482977881227598,0.7827208382809363,-1.6314609255588564,-67.41306435618903,38.28039916254482,107.70838425505576
1119,1.4247902506139207,0.3336523025423078,0.08071618669563879,0.9377935620421325,0.7134385965677696,-1.5825763756000888,-94.72745214241635,26.357958981488277,122.5874435553206
1141,1.4261711014853706,0.35055226863942784,0.020094650116032252,0.6701434935079317,0.5946549934865814,-1.407999697132622,-103.64858902469808,15.058001365437311,118.48390579746213
1164,1.4353887251047377,0.3599478476057872,-0.028191335093822517,0.3230771713887504,0.4585793466391204,-1.1806239833177847,-93.12052451407374,5.522435598971986,95.38386726208161
1185,1.4574603917342972,0.36229439366180066,-0.05726146053266433,-0.003862759890470195,0.3376348376383475,-0.9774184251124871,-67.83435293514026,-1.7639956463969029,59.63690201681295
1206,1.493613090213925,0.3588594823142558,-0.06591783598464214,-0.229010424783202,0.25594426497301476,-0.8517221765619295,-36.07565298412272,-6.971114057211961,20.985597504647306
1229,1.5415397879885269,0.35139608417390783,-0.05803897845713106,-0.3159607797788455,0.22331391401306644,-0.8208661413032338,-6.515469013416965,-10.663534215075394,-11.278016015645791
1251,1.5967291368086787,0.34176758411745073,-0.040336075075893894,-0.27897687075596084,0.23422730477503703,-0.8692161443875949,14.628752392630876,-13.433341770168038,-31.339822669657508
1272,1.6542457441368421,0.3316464897410945,-0.01965540824178551,-0.16815752244515791,0.2717165389053601,-0.9617364320927368,25.051103549752703,-15.624643060524003,-38.11324372682564
1293,1.7103135086268813,0.3223288112926836,-0.0009352587275633461,-0.04419805773868038,0.3136016726882656,-1.0608678669936986,26.233387392647884,-17.2634105537407,-34.55899393964518
1315,1.7632608173441022,0.314634324902085,0.013542045954918303,0.0454116667683115,0.3391145200402506,-1.1391066437897124,22.15407208310512,-18.179752111647634,-25.62178077373896
1338,1.813609017875569,0.3088468649330242,0.023644262289432706,0.07984962619979744,0.335815701502232,-1.1826470821508448,17.3955251285902,-18.241499229106946,-15.878759823344177
1358,1.8633266262494437,0.3047079992772251,0.030281866015500872,0.06495615237081323,0.30513895032143595,-1.1880067679642443,15.28392551876001,-17.57035859500916,-8.078795546834673
1378,1.9146115130420944,0.30154403156724335,0.03448079176325395,0.023132239303754583,0.2620915907955762,-1.1579224241294965,16.8166584771488,-16.577108953326647,-3.069316245525683
1400,1.9687843051755218,0.2985750704890683,0.03702377622271346,-0.01988837323198685,0.22786681109588022,-1.1003007149387032,20.806011867033273,-15.759692497824892,-0.6595881294260371
1424,2.0257247064779995,0.295327916460944,0.03858949364749121,-0.04565037403003963,0.22040767712809864,-1.0288755969058467,24.916205710361535,-15.425324587268719,-0.5885381302283831
1447,2.083907206293075,0.2919605534658205,0.040112289110525286,-0.048485300015910275,0.24843481780926224,-0.9622956206633385,26.828587296598265,-15.574045806881681,-3.000458327164492
1471,2.1408367890276763,0.28930214598522247,0.04305249338719465,-0.035517462859886134,0.30967355976502287,-0.91982383093199,24.96657552425062,-16.017750290853776,-8.242222912689822
1494,2.1936716441969804,0.2885395711189752,0.04931125705612041,-0.021818742172297272,0.3911087429978809,-0.9144425180115431,18.705451685620925,-16.589933400429054,-16.19361148194057
1521,2.239914806290641,0.29067866393914643,0.060700155736119074,-0.022684977273012406,0.4706005016838642,-0.9464918630126219,8.334464594227958,-17.248690516582748,-25.658824033471397
1543,2.278090392873606,0.29605599205585137,0.0781732386184972,-0.04637450837513337,0.5214983254638441,-1.001893912499516,-4.973287854970821,-18.01102601625626,-34.374909268318255
1566,2.3082617349434758,0.30416225646942535,0.10124458117633776,-0.09069709964991338,0.5210302811071277,-1.0573453222167777,-19.188365367354994,-18.81796974824956,-39.7866016685326
1593,2.332201050799988,0.3138518277462725,0.12793952138332984,-0.14483572513577236,0.45974665838088385,-1.0908499808080463,-31.667399162915522,-19.46835829137721,-40.141030456732175
1614,2.3530892255630813,0.32378794741313305,0.15529582834509553,-0.19472484234987164,0.34704745882679733,-1.0921122259921345,-39.76093979648764,-19.668731383449902,-35.19962549094246
1634,2.374800966709464,0.33287785913006745,0.18011770386044532,-0.22856772338653597,0.2092354401401513,-1.0668059693047194,-41.640622536898356,-19.137724287092016,-26.190836745424903
1654,2.4009995006112885,0.3405284161220017,0.19964322070778806,-0.24007364236200304,0.0805023354803893,-1.032477238730372,-36.958060406701456,-17.682591331850197,-15.191964197827224
1675,2.434321839982472,0.3466967994628218,0.21199002013560708,-0.22929415250236196,-0.009076204591809096,-1.0089501228761049,-26.987363045628378,-15.225778691882377,-4.408101606976008
1697,2.475872841271954,0.35179954228544935,0.21644355538224302,-0.2020486642282271,-0.04337003708064423,-1.0087650257572516,-14.179207040892999,-11.810089241372548,4.334141591160746
1722,2.5251298981930073,0.35653999101084144,0.21364328494178592,-0.16838663562634534,-0.02432457936785675,-1.0323406564951862,-1.3467509130714979,-7.605998219291299,9.868179563179778
1743,2.5802565452540835,0.3616761608506621,0.20554975502384623,-0.13981398187864635,0.03039261768022332,-1.0693500050569957,9.165137944677305,-2.914571568307799,11.869204702622481
1764,2.6387440469223304,0.3677557471726675,0.19498324039745546,-0.12532741389588997,0.09463880629830507,-1.1039570173896895,16.043975657053362,1.8586639034933423,10.940205174437168
1785,2.6982169646302054,0.3748979024860954,0.18467971426276417,-0.12744947537587634,0.14292603150453806,-1.119907399196655,19.20437995037179,6.28118734635348,8.450084277098819
1810,2.7571587770026693,0.38272350513837106,0.17611961565403256,-0.14031147575903377,0.15820896070610901,-1.1037747404463782,19.65893583273796,10.022758136293739,6.042043687230023
1835,2.813162433600977,0.39047182118226037,0.16862393532042438,-0.15146316508329352,0.1360418587973766,-1.0478823209669574,19.14949029078603,12.999037781122938,4.988848302168366
1856,2.8508688613402238,0.3972350119060241,0.15922068607510642,-0.14735449200630074,0.08438001358577521,-0.9538481457067794,19.612901119538368,15.458141674128951,5.742876273298794
1880,2.8170522267042837,0.402186533659625,0.14356186935187423,-0.12015162632634296,0.019708483409132563,-0.8341900809043622,22.592807192210238,17.938963516834388,7.933490180318316
1901,2.606867818776591,0.40473216156129665,0.11780089930662305,-0.07256127584262796,-0.03899478319467264,-0.7086471149528019,28.78632706676356,21.067116425402777,10.739378772841075
1925,2.09652302739944,0.40463057508981093,0.08085857029750848,-0.019116829674156198,-0.07664667083924832,-0.599120729760425,37.8691683498623,25.16678340303104,13.255586342812162
1947,1.219959155097599,0.40217060208080835,0.03607815449753751,0.015270598398698772,-0.08781260587085675,-0.5358453691644892,48.43422655547634,29.700064339137544,14.556509172093932
1968,0.04455483772434462,0.39831801578053516,-0.008774332745618658,0.0008435935928911534,-0.08166731483839115,-0.5704828388628788,57.70967795673598,32.90346263511214,13.721661213680688
1991,-1.2005745782214832,0.39447204495176214,-0.04371000737463561,-0.08302332628218007,-0.08138808758125088,-0.7603834078107659,61.3568945057551,32.39433321160305,10.47472522532064
2014,-2.171554997948428,0.39161205612090527,-0.06038144047818945,-0.22894916893410347,-0.10925398262652825,-1.1134862728104844,54.4308035921317,26.829971884381457,6.259399509814753
2041,-2.5319466308391165,0.38936866804128756,-0.05577509457254929,-0.3939488844235524,-0.16337061988498394,-1.5492744177935078,33.90155791966363,17.261864505955824,4.213712309059551
2063,-2.1005859701252505,0.3859832799948351,-0.033608069664474965,-0.5149733152925152,-0.2107456494208762,-1.9258535410660214,1.2955441928196882,6.806855572460001,7.170277823074478
2208,-0.9431317132968334,0.3793802467034131,-0.0027015444568850347,-0.5396060848216269,-0.20831583582557445,-2.1117605490152465,-36.69150799474738,-1.104259989120214,15.319054494173027
2233,0.6452900488778733,0.3685209324973734,0.026623627430697676,-0.4519544720274312,-0.1325030061965776,-2.0479394743879173,-70.36016648712207,-4.51613186475607,25.78080100932031
2256,2.2535480759316413,0.354097279164184,0.04643918076126667,-0.2794220422034672,0.007365838369193573,-1.7683562164458737,-90.72428003266286,-3.7385949338936726,34.219939060390686
2277,3.5042842059848436,0.3383017066590592,0.05399536638598817,-0.07934307131833203,0.1764271892514479,-1.3783650040264943,-92.80095841712235,-0.9589434736550898,36.95542255510251
2300,4.173825006514778,0.32401268381787524,0.052468641438942774,0.08561642916347027,0.33163164509239934,-1.007584913869713,-77.12288983677428,0.9381658463303207,32.31657876573396
2321,4.240784905826299,0.3138856224168124,0.049324450789410515,0.17122794294630325,0.43752562624885055,-0.7607410569024615,-49.13796689590957,-0.2623261123272646,20.97319690169335
2347,3.8577878185040797,0.30963084024522775,0.05289075553709775,0.16503414809094932,0.4752858664973881,-0.6861881597415763,-16.96678104942512,-5.149521334921364,5.573017955320277
2368,3.270337371066398,0.31150655852134346,0.0687095719127287,0.08541835784283604,0.44590068232100605,-0.7697040941089734,11.441952488187297,-12.530612809233658,-9.965086100329481
2390,2.7210081015115475,0.3180861510917353,0.09737268673072198,-0.03046220777390014,0.36962427891561445,-0.9489655560547557,30.572168303771136,-20.089116085163926,-21.51852673643004
2412,2.374634156025818,0.32655865731841544,0.1346113096065461,-0.14216179243280558,0.28108157088733776,-1.1395397899141178,38.321271753478165,-25.47867349598264,-26.25378290671106
2431,2.2854288327408696,0.33371959951894176,0.17328273236050118,-0.21845832867731496,0.2188633142222083,-1.264529875082237,35.750744858750636,-27.320228002959183,-24.054319409607707
2451,2.407761838427373,0.33732132241191953,0.2062904441088047,-0.2449672501553514,0.21182865964388764,-1.2803729907641026,26.052700008886678,-25.718291043089078,-17.92556263010735
2471,2.636878818902786,0.33704833826463004,0.22920841861986757,-0.2264522651726329,0.267580767503349,-1.1899568667283882,13.185974732474314,-22.15270353754211,-12.706790674281619
2493,2.859019512745669,0.3345117596891363,0.24138962718350418,-0.18255670710759545,0.369018310272763,-1.0369261471923739,0.5865209477261076,-18.805926740119833,-12.471667258486104
2514,2.9921700668506253,0.33226544012144144,0.2450549402705255,-0.13747077408527228,0.4815020110938222,-0.8837465913940497,-9.671452704296406,-17.594244967356936,-18.144900604933945
2536,3.0061637427528725,0.33246044935943836,0.24314179639176497,-0.1084071997034161,0.5671063126506853,-0.784687073244984,-17.036363525038098,-19.33309035623889,-26.985317941367473
2560,2.920382569307472,0.3359249787298753,0.23748068858366037,-0.09946427868087253,0.5984243302694311,-0.7664473597911835,-22.01916046302766,-23.422734230113242,-34.30919492842511
2582,2.7853205087073603,0.3420961925085985,0.22841485829244235,-0.10376463014318214,0.565814005172046,-0.823344808831383,-25.431195733884824,-28.16485646792142,-36.2149664075754
2605,2.658218297180802,0.3496477705594874,0.21574530065828995,-0.11084696725920186,0.47685967184418265,-0.9258054365250592,-27.7190254539794,-31.494822917621146,-31.5177627937973
2628,2.582444811104086,0.35729889713595003,0.19995717612304842,-0.11353515585114533,0.35097908764688873,-1.0354538729993148,-28.664395300557626,-31.75733230627708,-21.921413278003126
2653,2.5765876020484315,0.364342674943943,0.18270592638863614,-0.11057891212731291,0.2130477878119006,-1.119535803401959,-27.493143038156845,-28.22203477460515,-10.748616740525181
2675,2.6343034095410944,0.37071451160455293,0.16628202885594118,-0.1051819582729143,0.0881361932637322,-1.160205622459886,-23.272811871663848,-21.21383101283616,-1.2570000718300318
2698,2.7319423866899166,0.3766838675443186,0.1525652285736934,-0.10174115922175327,-0.0027186738361221706,-1.157037031471222,-15.420309826878764,-11.888352424490693,4.577719933905435
2721,2.8393433153931666,0.3824066619503155,0.14228700892326587,-0.10311818454664039,-0.04640857013463997,-1.1230250452758,-4.128049756086222,-1.7830104539632827,6.481060311307435
2746,2.929886803311235,0.38760678388378056,0.1350397096044751,-0.10953149116346796,-0.04090168951485139,-1.0763514086340777,9.472307295964404,7.672275127426835,5.616589410051358
2767,2.9874003907584465,0.39155539455951155,0.12971657367575617,-0.11873749939755068,0.003951539928481501,-1.0314907141626932,23.512979466117716,15.51361789930615,3.9037391091521343
2789,3.006749553462482,0.3933571995267656,0.12476875994304976,-0.12668625428357566,0.06897362014923766,-0.9928423615826568,35.92271038412041,21.384760659312565,3.155880926884254
2810,2.980610355303507,0.39241127722576413,0.11821968360079628,-0.12859888805073383,0.1308122635695569,-0.9532586411771263,45.107034464742846,25.474517833718206,4.307594993601888
2833,2.870927155443039,0.38881275034851054,0.10798144917488643,-0.12110835504491488,0.16795261500501943,-0.8986306948608374,50.510962982422804,28.315349356021645,7.057620977435894
2857,2.590346796371147,0.3834772053780311,0.0927606388932792,-0.10491881315778673,0.1669905660968917,-0.8164194787725293,52.82425334839797,30.50124009227751,10.083308377251148
2877,2.0300557129594345,0.3779122533234341,0.07301743444003786,-0.08309172200645458,0.1316323545792321,-0.7044832887127711,53.621545214665716,32.3975387452173,11.704036789377607
2897,1.1304494343927343,0.3737334849650114,0.051067486409438846,-0.049819352477102494,0.09256081262637195,-0.5808169771340632,54.20110290419413,34.00384951614791,10.675507598881993
2917,-0.057043734276297886,0.3722497519500892,0.030026470319173746,0.01844102632979576,0.09966978381429445,-0.49174746497762734,53.93497734012555,35.05375660915658,6.487120412398108
2939,-1.362922962808212,0.3743994696094371,0.012301963714048103,0.14610257865665371,0.1846441725476366,-0.49997206356988483,49.63917714520002,35.21227511801995,-0.9507950013673342
2959,-2.5438261905419095,0.3806596969694554,-0.001406088628124349,0.32501668527408273,0.327189168071962,-0.642217738022964,37.26779608051123,34.29096369049881,-10.931081617995597
2979,-3.34232279185322,0.3903912356951466,-0.012158671916042862,0.5058800526410578,0.4678164174579575,-0.8905734296570709,14.976398020304535,32.43548484285657,-20.62536265359962
3000,-3.5440215110052327,0.40117801806403863,-0.021867657021952296,0.6251765482889212,0.552980158222063,-1.1618909060696576,-14.799507259124704,30.017609129734034,-25.26689178713644
3020,-3.038732219902541,0.4092677046172094,-0.03177171583036981,0.6374277210471105,0.5648956847948732,-1.3678154085862584,-45.623076007268224,27.22774864083501,-20.982814990218746
3043,-1.8757460724448511,0.41112394832738997,-0.04127687241928623,0.5321526170592042,0.5189597766269809,-1.4593011591058616,-69.43505261416624,23.868089745655585,-7.658318192196111
3067,-0.2755869346520898,0.4050018270114579,-0.0481493605275449,0.336481155485024,0.4449910429749478,-1.4380482226172826,-79.77489986742776,19.595238626973565,10.800578937116597
3088,1.4257427592906138,0.3916157010105754,-0.04991842861350641,0.10529187158899286,0.3706180149726358,-1.3414476544349008,-74.28640513981016,14.278315246612555,28.525329763005065
3110,2.8814586680101923,0.37374452110472856,-0.045322506500756726,-0.0991159906357544,0.3135603501110059,-1.2193693957727525,-55.4249885718544,8.105105675969282,40.25905541188071
3131,3.8409755737092195,0.35514735749894405,-0.03482198350438081,-0.22934786647593514,0.2807795859271061,-1.1150219243649377,-29.26124256774171,1.4316824850739382,43.134518204707454
3154,4.215303522643714,0.33931836332494697,-0.02003027561964234,-0.2673207209434456,0.2706190611809735,-1.053878029989269,-3.1251716435531125,-5.410726412793141,37.21862234960659
3175,4.080768742521503,0.32856592408163177,-0.0025377815269910574,-0.22610372153660857,0.2758277407066802,-1.0406433217637667,16.83742208838566,-12.181515115950283,24.922207069673206
3196,3.6288073272403323,0.32369357702411994,0.017094651764366982,-0.1407618091524643,0.2865611666028622,-1.06302097119326,27.326887761832438,-18.627356765327168,9.76128358904136
3312,3.0882375560972273,0.3242430494125637,0.03955298770190872,-0.05352070637751475,0.2931828821853023,-1.100023562312013,28.359511341599255,-24.298734709422195,-4.9016158739141975
3335,2.6507953475262993,0.3290496390445872,0.06617954764728139,0.0007675722458324231,0.2893913944269253,-1.1311307260628363,22.55801302753609,-28.498677854510404,-16.813616307599144
3358,2.4232644283792535,0.33686018991452804,0.09804161154913306,0.00436432380667141,0.2752881018803163,-1.1423691359952832,13.63825128823391,-30.5466877552611,-25.439271847633936
3378,2.4160700218638307,0.3467805177799053,0.13517771836307751,-0.04085560451411465,0.25813424757937736,-1.1281047820471277,4.800244448316141,-30.25816816657416,-31.91820378841058
3398,2.5644156417551276,0.358297367150548,0.17626967585350922,-0.11786804981254273,0.2491673216637908,-1.0904995060043217,-2.2410281408614066,-28.255475339319666,-37.9722625460857
3419,2.76828181600029,0.3708342825298692,0.2186141940515094,-0.20252745628055913,0.25813068343095974,-1.038323391462884,-7.30091771495873,-25.797687779477616,-44.22513626512256
3443,2.934275851970349,0.38323271739825027,0.2582096837031716,-0.27116184659973763,0.28880599136155094,-0.9846301208322756,-11.114403455160119,-24.19409910642845,-49.29248090767453
3467,3.0053472567039914,0.3937116545579511,0.2901324671504698,-0.30624688720843785,0.3371226924455848,-0.9427472930099775,-14.554645801617301,-24.16877855267924,-50.53197218000509
3489,2.97149218268924,0.40049530156484936,0.30954878582972173,-0.30043652560187906,0.39149046018463324,-0.9219304794076819,-18.056913956058416,-25.534872988933937,-45.89261175393607
3519,2.862407917305855,0.4027321849285722,0.31326097448238555,-0.2583245187567613,0.4350840256396449,-0.9248887401687543,-21.40759303614475,-27.302045604766896,-35.4127677617332
3540,2.7287405706114516,0.401068852806521,0.3010336833594006,-0.19443523294201148,0.45043986730241575,-0.9481602407344968,-23.86607096864105,-28.097599220015223,-21.348917812922767
3563,2.6207450485425383,0.39748711221269045,0.27581815301858703,-0.12747552990208014,0.4258663751893194,-0.9845192874210968,-24.47756683327377,-26.676656784720112,-7.069960905879369
3585,2.5719815298480344,0.3945126925634839,0.24260871722373292,-0.07342100744524173,0.3611889523516595,-1.0258883329240716,-22.43242449000129,-22.329090928615226,4.381354319865709
3606,2.592211075223662,0.394242868055107,0.2065805926165261,-0.04082060972397108,0.26941852863941146,-1.065611561232982,-17.376639204949743,-15.078725663016984,11.2564386844171
3628,2.6695409988825767,0.39763792867390474,0.1716736083196499,-0.030157808474719255,0.17254857497632736,-1.0994424408056982,-9.593743865806509,-5.651542413497193,13.359019933623879
3653,2.778739268279492,0.40429623256426783,0.1404254851516227,-0.036662974170705735,0.09304335851407017,-1.1248186002000955,0.022433145141017206,4.7462896241399335,11.776597560151863
3676,2.8915110922726703,0.41269765254209906,0.11481905439550782,-0.054274172439282724,0.04513270590592334,-1.138568238485762,10.22666702816712,14.752466374238233,8.349205894700582
3697,2.9831235116843637,0.42076295609905684,0.09709619092161753,-0.07831304183448143,0.029924295512653337,-1.1345265110340885,19.83214592137978,23.173566858404875,5.06293011972176
3724,3.0257537204320846,0.4265189118971558,0.08964376162398206,-0.10576116192199611,0.036108237310459104,-1.1033955557041089,28.11680852400307,29.239065913337477,3.51202721286032
3746,2.9654636403118935,0.4286454161752154,0.09395631643687069,-0.1338968876648285,0.045596672931433005,-1.0358732462422404,35.060701851183175,32.75407309250947,4.548978739219204
3776,2.7070252084542945,0.42674377091870447,0.10948577290970757,-0.15938111631449647,0.041835776297643235,-0.9273002960440717,41.29848815745374,34.1270319785811,8.127777560438624
3796,2.1424979111822506,0.4212916965340096,0.1332397106005928,-0.17895704945713173,0.019780226766606734,-0.7811180374575425,47.721415150789696,34.26842118025174,13.301327001314885
3816,1.2201959184817426,0.41336017898975735,0.16032549876460986,-0.1893824673365174,-0.0018894309527226732,-0.6136099070669035,54.669670097937335,34.43496826360571,18.437855729056597
3837,0.0033258358758214354,0.404338456525542,0.1850075041796046,-0.18428470026586247,0.020731913073556426,-0.46672122775386,60.94271057872127,35.95955013274963,21.484725503587075
3859,-1.3286794618162043,0.3958958536242748,0.20188242071274765,-0.15183595684288537,0.12407895955072501,-0.4163647553763176,63.451558078307094,39.60589509131607,20.24189731356211
3883,-2.5396085948174085,0.3897579600689397,0.20711150386088828,-0.07859487757723517,0.28916858984187027,-0.5415369763301899,58.21208558758466,44.79923904224261,13.658189248581058
3905,-3.420909875026324,0.3866703345177216,0.19958004197443727,0.040672133517319,0.44073913085619554,-0.8586930780336635,42.32769924489851,49.58409352177714,4.039596490542182
3926,-3.850541386819098,0.38520595527735074,0.18152718487007743,0.19156947030802804,0.504604332613713,-1.2865832481142925,15.95246299885056,51.535868361557995,-2.8980210807249343
3947,-3.7950190597527445,0.38192120689497555,0.15811910860975537,0.3360611879604472,0.46047349808105914,-1.68241883257835,-16.74636132747661,48.9129996337572,-1.6854982063858306
3972,-3.2739598529928244,0.3731225282512685,0.13576519733289633,0.42523445130839244,0.3448974528492332,-1.9154016107152094,-48.398728660966675,41.3930116492899,8.828064530883685
3994,-2.3382531307295533,0.356934186470796,0.11967051783560413,0.4243183292662448,0.21903344402280991,-1.923387734739022,-71.01246832129313,30.19331361890809,24.73032133232849
4015,-1.0828627323014481,0.3343124299401923,0.1117968876703768,0.3319605181332104,0.1345990398553368,-1.7288840569927775,-79.12385306148191,17.58063750880448,39.563794342694
4038,0.3350862683004887,0.30861533531635493,0.11031165968311145,0.1809028166497312,0.1155869853474923,-1.4182700047435548,-71.87448746904889,5.96073985810957,47.69002539366033
4061,1.709329948220314,0.28417584416132907,0.11070856433282647,0.022231710083333845,0.15674239251759978,-1.100690299940102,-53.07389963743224,-3.029877806841462,46.56403874380045
4087,2.833390387246442,0.2646629500722712,0.10793859299248527,-0.09622579026531845,0.23300267990383305,-0.866538236075902,-29.424289100449382,-8.995595610750104,37.24751427171138
4108,3.5612114489089666,0.25193831598625144,0.09857041365947322,-0.1472283993221365,0.313249239929739,-0.761374037127345,-7.869385451754847,-12.64588606728311,23.377747418080457
4131,3.8490706898902243,0.24577224641656079,0.08214081777670192,-0.1310408806252615,0.37237280396302996,-0.781340897262132,6.764809345811304,-15.213297948720248,9.340336239707106
