fecha_hora,ax,ay,az,gx,gy,gz,hay_paso
1080,-2.2820389254244467e-05,1.1763087244455911e-05,7.819244902860146e-05,0.0003312750204591091,-2.122932309638195e-05,0.0001228095757811632,0
1102,-0.000254294962067348,0.0001312690569017397,0.0008715960779033625,0.0036723503834227064,-0.0002537530686239054,0.0013299071834866798,0
1127,-0.0013879220073256939,0.0007171591683918964,0.0047564381972287914,0.01990110256342098,-0.0014941225658186398,0.007060979112192471,0
1148,-0.005001276228290818,0.0025853634884874244,0.017128802990087497,0.07107418778921554,-0.005830344514483537,0.02482953143412831,0
1171,-0.01353277665967446,0.006994884983744079,0.04629619270387483,0.1902729242113366,-0.017143776935516178,0.06584557503368789,0
1192,-0.02961769748660068,0.01530035459950874,0.10115972815130485,0.41116296992935636,-0.041002192376951324,0.14178435263397277,0
1243,-0.055037559498632635,0.028407964077818197,0.18759605425355763,0.7521237475729233,-0.0840861314758635,0.2598451336482811,0
1266,-0.08980579064107716,0.046308908495630484,0.30538259289264863,1.2023051263374775,-0.1536534174882578,0.4185140242746114,0
1288,-0.13180058978213152,0.06789916279062656,0.4470839370181664,1.7158957366493972,-0.2571329430026218,0.6060546531825042,0
1308,-0.1770762355682948,0.09114573232649079,0.5992741071054085,2.2178292758864493,-0.40141869349023623,0.8018641659084204,0
1330,-0.2207229069880522,0.11352658790787823,0.7455396225148231,2.619939999737554,-0.5916275347827995,0.9797048806719224,0
1351,-0.25797660487331053,0.1325932930620233,0.8702039534449832,2.8423885404322284,-0.8296322270201458,1.1122576179516699,0
1401,-0.285236211962346,0.14648882599861607,0.9616590088359278,2.8334540847179435,-1.1128446418430988,1.1760285866704043,0
1423,-0.30072122090941,0.15427941409992948,1.0144685919585061,2.5821556261474994,-1.4334643483906628,1.1548835051820516,0
1444,-0.30465192373302413,0.15602471526588413,1.0298682227978044,2.1210959418324626,-1.7782018157981725,1.0421451126507555,0
1467,-0.2989830414250376,0.15261476624523151,1.0147633800106401,1.519955335563137,-2.128689106642491,0.8426865233400576,0
1490,-0.286819655347442,0.14548199560631558,0.9796835152688708,0.8721804363095952,-2.4630139408750327,0.5742164621319831,0
1513,-0.27168513794940014,0.13629276969323062,0.9363115856296795,0.2779488746677424,-2.758420285096364,0.26473948160833305,0
1535,-0.2568185390480695,0.1266734177487205,0.8951842641554022,-0.1738594869383186,-2.99451103601269,-0.05426550892864339,0
1558,-0.24465303815936265,0.11799321642362912,0.864002846941617,-0.4217316842324956,-3.1560673218576087,-0.35486674125684975,0
1581,-0.23655397857207913,0.11122093404384756,0.8467847045218625,-0.4421401449940421,-3.2350000213203485,-0.6154245092211119,0
1604,-0.23280802120654506,0.10686978255846864,0.8438762967817739,-0.2521547142638856,-3.231434151897323,-0.8195288037927485,0
1627,-0.23280550315187767,0.10502148429990792,0.8526719975901602,0.09612116788716848,-3.1539963599403604,-0.9560437543013496,0
1649,-0.23534724732443538,0.10539072954460955,0.868765340645513,0.5276044964597861,-3.0190648493957957,-1.0230249450284474,0
1672,-0.23900463433772803,0.10740568509609465,0.8872206626111399,0.9602016979326287,-2.8485477199235296,-1.0324590448955286,0
1695,-0.24245800791492933,0.11031638074742121,0.9036870333863507,1.321154991696793,-2.666178109266799,-1.0111999078507183,0
1719,-0.24474590631092982,0.11333610246228844,0.9151607528022131,1.5597180717664025,-2.493192638804442,-0.9967282234663245,0
1742,-0.24538606551127612,0.11578390397961237,0.9203147614443438,1.653428665350029,-2.344753914385229,-1.0290287840537875,0
1796,-0.2443696815456065,0.11718579429363614,0.9194205609542437,1.6078790889370038,-2.2281385844623904,-1.1403679263122042,0
1861,-0.24206052967462735,0.1173151117283798,0.9139623285117635,1.4519405123534301,-2.1428769877165337,-1.3450921480698221,0
1896,-0.23903774872018185,0.11617832859029803,0.9060809926385084,1.2309067123126798,-2.0822220648408094,-1.6322004489100208,0
1920,-0.2359163519514372,0.11396425312097364,0.8979924618565494,0.9992887709415222,-2.035050230231383,-1.9636767251111817,0
1943,-0.2331832419718865,0.11097726308068706,0.891502958080973,0.8135818185509779,-1.9877680196624736,-2.2810734769325283,0
1967,-0.23109619580019194,0.10757277414391321,0.8877064626961124,0.7243644006047861,-1.926399026730376,-2.5202598947552413,0
1993,-0.2296771169565613,0.10410492648951626,0.8868980769847973,0.7678051987599447,-1.838914747982113,-2.629226476924915,0
2019,-0.22878212274709575,0.10088886043949835,0.8886771857177419,0.9583061675570265,-1.7172895980406926,-2.5808861244972934,0
2044,-0.22819536781099115,0.09817513717709354,0.8921736494887399,1.2848069730668608,-1.5585941679313808,-2.3761238917457286,0
2070,-0.22770299413003112,0.09612995534369109,0.896326870943503,1.7126773222888856,-1.3647864814101207,-2.0385263737087427,0
3245,-0.22713607904043934,0.09481964594405505,0.9001568813182438,2.1912402537241085,-1.1414674504835824,-1.605519016595656,0
3283,-0.22639487486027085,0.09421126620603644,0.9029682455668334,2.6643075546497124,-0.8967699942457527,-1.1203586810478097,0
3318,-0.2254693056073307,0.09420490801129917,0.9044403880762303,3.079791412285419,-0.6417273110289795,-0.6271763998837924,0
3341,-0.22445388229133123,0.09469291136094686,0.9045965469389678,3.396186151292648,-0.3916570685790502,-0.16820031292270712,0
3365,-0.22353727474108306,0.09560999482830375,0.9036915504735902,3.5865080392309263,-0.16612398867206427,0.21924436605605388,0
3386,-0.2229527391742763,0.09693723695093938,0.9020857903235435,3.6408339313026388,0.0141868089667926,0.5069403117177089,0
3409,-0.2229029432606425,0.09866086695912403,0.900157231329512,3.5671173629156185,0.13273771808507703,0.679885878602402,0
3433,-0.223492912942915,0.10071802776573964,0.8982586029420035,3.3892479638711612,0.18208577106970844,0.7384214589981305,0
3456,-0.2246989435649448,0.10296266963164975,0.8966941203296082,3.1422846167136824,0.16642123883230994,0.6974633456479395,0
3476,-0.22637811531723523,0.1051748093863525,0.8956917371584073,2.8659655963051582,0.10082919310744727,0.5828312260410674,0
3496,-0.22830488859014278,0.10711683175513317,0.8953695985194992,2.597776016947871,0.00751815263640482,0.42508710320568754,0
3521,-0.23021794090426306,0.10860921236575598,0.8957120933943712,2.366505809532049,-0.0898729958615934,0.25215821147043116,0
3546,-0.2318647434491837,0.10958304020684236,0.8965724821734331,2.1873277144903223,-0.17203202944742726,0.08302644446498339,0
