fecha_hora,ax,ay,az,gx,gy,gz,hay_paso
7003,-3.71875,5.814453125,-2.623046875,-184.6263885,-49.95407486,2.61491394,0
7024,-3.583984375,5.1953125,-2.462890625,-167.8477631,-56.77850342,18.95079231,0
7049,-3.037109375,4.44140625,-2.193359375,-162.9927979,-56.27468872,75.69889069,0
7075,-3.46875,3.873046875,-1.896484375,-148.946991,-46.30522156,105.9584274,0
7099,-4.0546875,3.822265625,-1.501953125,-108.0615005,-28.74796867,65.46987915,0
7121,-4.03125,3.248046875,-1.203125,-66.1072998,-17.08384705,23.60728073,0
7146,-4.1171875,3.080078125,-0.81640625,-30.94699097,9.664244652,-3.629360676,0
7167,-4.296875,3.4296875,-0.7734375,12.41178799,42.18332672,-20.40798759,0
7186,-4.376953125,3.08203125,-1.802734375,78.47285461,69.801651,-29.87363434,0
7207,-2.51171875,0.982421875,-4.064453125,224.6865997,94.15279388,-77.85836792,0
7227,-0.96484375,-2.5625,-3.36328125,387.1598816,154.3512726,-77.90416718,0
7249,2.1328125,-3.068359375,-2.255859375,503.984314,263.5115662,-38.71332932,1
7270,-16,15.99951172,-8.080078125,503.984314,333.0535583,83.63781738,1
7291,-9.9609375,-16,-12.75195313,503.984314,33.46577072,357.6988831,1
7313,-1.373046875,1.8203125,-12.47265625,111.6942291,34.67187881,-496.4996033,1
7334,-1.294921875,-1.984375,1.33203125,193.2514801,84.50393677,259.5003967,1
7360,-6.068359375,8.326171875,-8.25390625,185.9537659,92.97721863,134.7370605,1
7380,-4.712890625,7.470703125,-4.560546875,213.7705688,98.45813751,37.39353943,1
7402,-2.9453125,5.08984375,-6.783203125,197.923233,89.6031723,-31.69042969,1
7423,-1.89453125,2.42578125,-6.845703125,185.297287,98.97721863,13.27140236,1
7444,-2.33203125,4.302734375,-8.203125,176.3354492,89.19096375,78.06529999,1
7474,-1.59375,3.294921875,-9.09765625,191.2667542,38.64134216,18.01949501,0
7495,-0.92578125,1.6875,-8.123046875,145.5415497,49.38943481,75.46987915,0
7519,-1.224609375,2.037109375,-8.236328125,148.3507233,53.51157379,117.5309448,0
7540,-1.61328125,3.53515625,-7.8828125,132.6560669,41.25202942,66.46224213,0
7561,-1.876953125,3.1484375,-6.9921875,82.30491638,36.3054657,46.95079041,0
