id,ax,ay,az,gy,gz,gx,my,mz,tiempo
24,-0.9970703125,-0.019287109375,0.02490234375,7.30133056640625,2.86102294921875,-7.42340087890625,0,0,0,3389
25,-0.996826171875,-0.045166015625,0.01806640625,8.3465576171875,3.0975341796875,-8.0718994140625,0,0,0,3413
26,-0.9951171875,-0.05712890625,0.006103515625,7.14111328125,2.99072265625,-7.843017578125,0,0,0,3437
27,-0.994384765625,-0.060546875,0.023193359375,7.19451904296875,3.1280517578125,-6.52313232421875,0,0,0,3461
28,-0.996826171875,-0.061279296875,0.02392578125,8.0718994140625,3.8299560546875,-5.0811767578125,0,0,0,3486
29,-0.979736328125,-0.06982421875,0.028076171875,8.819580078125,4.63104248046875,-3.143310546875,0,0,0,3510
30,-0.986083984375,-0.06689453125,0.009521484375,7.62176513671875,4.92095947265625,-1.15966796875,0,0,0,3534
31,-0.998291015625,-0.042236328125,0.0048828125,4.94384765625,4.99725341796875,-0.23651123046875,0,0,0,3558
32,-0.993896484375,-0.0126953125,0.0048828125,6.01959228515625,5.10406494140625,-0.8087158203125,0,0,0,3582
33,-0.997802734375,-0.013427734375,0.020751953125,8.36944580078125,5.218505859375,-2.4566650390625,0,0,0,3606
34,-0.9814453125,-0.021240234375,0.012939453125,11.00921630859375,5.82122802734375,-4.3792724609375,0,0,0,3630
35,-0.9755859375,-0.02392578125,-0.01318359375,12.298583984375,5.55419921875,-5.5389404296875,0,0,0,3654
36,-0.984375,-0.04638671875,-0.01025390625,10.0250244140625,4.8828125,-6.40869140625,0,0,0,3678
37,-0.96630859375,-0.03466796875,-0.01318359375,7.720947265625,4.35638427734375,-6.52313232421875,0,0,0,3702
38,-0.99560546875,-0.044677734375,0.0048828125,6.28662109375,4.119873046875,-6.4544677734375,0,0,0,3726
39,-1.010009765625,-0.052978515625,0.0087890625,6.7901611328125,4.39453125,-6.317138671875,0,0,0,3750
40,-0.985595703125,-0.07275390625,0.000244140625,8.4686279296875,4.49371337890625,-5.05828857421875,0,0,0,3774
41,-0.978759765625,-0.077880859375,-0.003173828125,6.6070556640625,4.3487548828125,-2.7008056640625,0,0,0,3799
0,-0.995361328125,-0.011962890625,0.004150390625,1.65557861328125,-2.6092529296875,-6.05010986328125,0,0,0,4554
1,-0.988037109375,-0.01171875,0.0048828125,2.5634765625,-2.57110595703125,-6.85882568359375,0,0,0,4578
2,-0.984619140625,-0.027587890625,0.00244140625,2.78472900390625,-2.75421142578125,-7.32421875,0,0,0,4602
3,-0.99658203125,-0.026123046875,0.009765625,1.71661376953125,-2.8228759765625,-7.31658935546875,0,0,0,4626
4,-0.997802734375,-0.021240234375,0.025390625,3.37982177734375,-2.63214111328125,-7.17926025390625,0,0,0,4650
5,-0.989990234375,-0.033935546875,0.015380859375,4.5928955078125,-2.41851806640625,-6.79779052734375,0,0,0,4674
6,-0.98681640625,-0.026611328125,0.02294921875,4.45556640625,-2.0751953125,-6.3323974609375,0,0,0,4698
7,-0.991943359375,-0.043701171875,0.017578125,4.95147705078125,-1.6326904296875,-5.72967529296875,0,0,0,4722
8,-0.984619140625,-0.052001953125,0.019775390625,3.95965576171875,-1.45721435546875,-4.5318603515625,0,0,0,4746
9,-0.990966796875,-0.047119140625,0.021728515625,2.72369384765625,-1.21307373046875,-3.3111572265625,0,0,0,4770
10,-0.98828125,-0.03955078125,0.026611328125,1.41143798828125,-1.0833740234375,-2.34222412109375,0,0,0,4794
11,-0.989501953125,-0.035888671875,0.0263671875,0.61798095703125,-0.91552734375,-1.6632080078125,0,0,0,4818
12,-0.992919921875,-0.02294921875,0.03076171875,-0.3204345703125,-0.75531005859375,-1.38092041015625,0,0,0,4842
13,-0.9892578125,-0.02294921875,0.02490234375,0.23651123046875,-0.64849853515625,-1.48773193359375,0,0,0,4866
14,-0.984375,-0.025146484375,0.03271484375,-0.1983642578125,-0.7781982421875,-1.45721435546875,0,0,0,4890
15,-0.9833984375,-0.01318359375,0.019775390625,-0.43487548828125,-0.89263916015625,-1.52587890625,0,0,0,4914
16,-0.99560546875,-0.005615234375,0.019775390625,-0.1220703125,-1.03759765625,-2.044677734375,0,0,0,4938
17,-0.991943359375,-0.007080078125,0.0244140625,0.79345703125,-0.9307861328125,-3.11279296875,0,0,0,4962
18,-1.005126953125,-0.021728515625,0.032470703125,2.197265625,-0.77056884765625,-3.94439697265625,0,0,0,4986
19,-0.99169921875,-0.01953125,0.03076171875,3.082275390625,-0.81634521484375,-4.3182373046875,0,0,0,5010
20,-0.9912109375,-0.0263671875,0.030029296875,4.20379638671875,-0.885009765625,-4.1656494140625,0,0,0,5034
21,-0.9765625,-0.0205078125,0.017578125,4.058837890625,-1.27410888671875,-3.65447998046875,0,0,0,5058
22,-0.983642578125,-0.00537109375,0.03173828125,3.2501220703125,-1.59454345703125,-3.91387939453125,0,0,0,5082
23,-0.979736328125,0.00390625,0.03076171875,3.9520263671875,-1.8157958984375,-5.1727294921875,0,0,0,5106
24,-0.98291015625,-0.018310546875,0.03662109375,3.80706787109375,-2.0599365234375,-6.27899169921875,0,0,0,5130
25,-0.98681640625,-0.021728515625,0.02978515625,2.349853515625,-2.4871826171875,-6.88934326171875,0,0,0,5154
26,-0.980712890625,-0.03369140625,0.028076171875,1.36566162109375,-3.0364990234375,-6.8817138671875,0,0,0,5178
27,-0.972412109375,-0.0263671875,0.0224609375,0.5950927734375,-3.6773681640625,-6.378173828125,0,0,0,5202
28,-0.982177734375,-0.015625,0.036865234375,-0.54168701171875,-4.33349609375,-6.4849853515625,0,0,0,5226
29,-0.987548828125,-0.014404296875,0.0556640625,0.26702880859375,-3.997802734375,-7.1563720703125,0,0,0,5250
30,-0.98095703125,-0.017578125,0.05078125,1.556396484375,-3.6773681640625,-7.60650634765625,0,0,0,5274
31,-0.974365234375,-0.028076171875,0.033447265625,1.9683837890625,-3.83758544921875,-7.598876953125,0,0,0,5298
32,-0.982177734375,-0.021728515625,0.030517578125,2.716064453125,-4.47845458984375,-7.3394775390625,0,0,0,5322
33,-0.977294921875,-0.006591796875,0.02880859375,1.8310546875,-5.5084228515625,-8.49151611328125,0,0,0,5346
34,-0.979736328125,0.01416015625,0.02978515625,4.29534912109375,-5.43212890625,-10.0250244140625,0,0,0,5370
35,-0.9794921875,-0.021240234375,0.0771484375,6.591796875,-5.340576171875,-11.31439208984375,0,0,0,5394
36,-0.981689453125,-0.02099609375,0.098876953125,8.44573974609375,-4.06646728515625,-12.99285888671875,0,0,0,5418
37,-0.9677734375,-0.04443359375,0.080078125,9.36126708984375,-3.0517578125,-15.15960693359375,0,0,0,5442
38,-0.97119140625,-0.05517578125,0.06005859375,3.2958984375,-4.058837890625,-17.15850830078125,0,0,0,5466
39,-1.0107421875,-0.056884765625,0.080810546875,-2.655029296875,-4.66156005859375,-20.01953125,0,0,0,5490
40,-1.039306640625,-0.03564453125,0.123291015625,-3.6163330078125,-2.52532958984375,-22.186279296875,0,0,0,5514
41,-1.018310546875,-0.068603515625,0.117919921875,2.8076171875,1.434326171875,-23.2391357421875,0,0,0,5538
0,-0.095458984375,0.059814453125,0.01806640625,-10.61248779296875,1.64794921875,8.53729248046875,0,0,0,6216
1,-0.09716796875,0.05615234375,0.00439453125,-2.5177001953125,4.1656494140625,-6.00433349609375,0,0,0,6240
2,-0.10986328125,0.08837890625,0.000732421875,4.730224609375,4.81414794921875,-18.24188232421875,0,0,0,6264
3,-0.067138671875,0.043212890625,-0.00244140625,9.20867919921875,4.58526611328125,-25.665283203125,0,0,0,6288
4,-0.046875,-0.0009765625,-0.02685546875,4.9285888671875,2.532958984375,-34.67559814453125,0,0,0,6312
5,0.00537109375,0.01904296875,-0.054931640625,-9.59014892578125,0.3204345703125,-44.708251953125,0,0,0,6336
6,0.05029296875,0.144287109375,0.0078125,-22.5372314453125,-2.4261474609375,-57.33489990234375,0,0,0,6360
7,-0.150146484375,0.17724609375,0.04248046875,-19.83642578125,2.5482177734375,-75.3326416015625,0,0,0,6384
8,-0.187255859375,0.160400390625,-0.071533203125,-10.68878173828125,9.552001953125,-89.95819091796875,0,0,0,6408
9,-0.253662109375,0.16259765625,-0.125,-16.326904296875,19.6990966796875,-111.9384765625,0,0,0,6432
10,-0.52783203125,0.3076171875,-0.027099609375,-28.14483642578125,32.3944091796875,-139.82391357421875,0,0,0,6456
11,-0.994873046875,0.417724609375,0.04931640625,-23.20098876953125,45.38726806640625,-173.77471923828125,0,0,0,6480
12,-1.2822265625,0.47705078125,0.09033203125,-6.439208984375,51.26190185546875,-202.98004150390625,0,0,0,6504
13,-1.592529296875,0.66455078125,0.054443359375,-10.8642578125,42.88482666015625,-215.8660888671875,0,0,0,6528
14,-2.0,0.636474609375,0.133544921875,-5.584716796875,25.67291259765625,-220.23773193359375,0,0,0,6552
15,-2.0,0.505615234375,0.213134765625,-56.22100830078125,-14.94598388671875,-199.02801513671875,0,0,0,6576
16,-2.0,-2.0,1.2197265625,-108.84857177734375,-68.7255859375,-221.7254638671875,0,0,0,6600
17,-2.0,0.721435546875,-2.0,38.8946533203125,-26.31378173828125,-33.91265869140625,0,0,0,6624
18,-1.4345703125,0.89892578125,-0.638427734375,34.7137451171875,-12.420654296875,-92.09442138671875,0,0,0,6648
19,-0.753173828125,-1.785888671875,0.063232421875,159.95025634765625,-8.8958740234375,-46.6766357421875,0,0,0,6672
20,-0.669677734375,-1.129638671875,0.802001953125,-37.31536865234375,-16.27349853515625,50.0335693359375,0,0,0,6696
21,-1.0126953125,0.50927734375,0.578125,-92.6055908203125,-0.40435791015625,45.562744140625,0,0,0,6720
22,-1.033447265625,0.66357421875,0.03759765625,30.02166748046875,13.71002197265625,29.083251953125,0,0,0,6744
23,-0.98486328125,-0.004638671875,-0.095947265625,74.66888427734375,10.33782958984375,3.5247802734375,0,0,0,6768
24,-0.99560546875,-0.439697265625,-0.322509765625,34.881591796875,3.35693359375,-2.84576416015625,0,0,0,6792
25,-0.994140625,-0.169677734375,-0.02490234375,-43.212890625,-5.828857421875,-2.3193359375,0,0,0,6816
26,-1.000732421875,-0.023681640625,0.15087890625,-33.4320068359375,-4.53948974609375,-2.166748046875,0,0,0,6840
27,-0.991943359375,-0.10693359375,0.143798828125,-1.22833251953125,1.5411376953125,-0.92315673828125,0,0,0,6864
28,-0.9833984375,-0.19140625,0.089111328125,8.544921875,5.2642822265625,3.4942626953125,0,0,0,6888
29,-0.99560546875,-0.136474609375,0.024169921875,5.7373046875,5.79071044921875,6.18743896484375,0,0,0,6912
30,-0.961669921875,-0.092529296875,0.015625,4.6234130859375,5.462646484375,6.28662109375,0,0,0,6936
31,-0.98046875,-0.074462890625,0.021728515625,6.67572021484375,5.16510009765625,3.95965576171875,0,0,0,6960
32,-0.9755859375,-0.084716796875,0.0322265625,6.79779052734375,5.27191162109375,0.8392333984375,0,0,0,6984
33,-0.981201171875,-0.106201171875,0.03466796875,6.77490234375,5.3863525390625,-0.8087158203125,0,0,0,7008
34,-0.98974609375,-0.109375,0.03662109375,4.8675537109375,5.66864013671875,-1.65557861328125,0,0,0,7032
35,-0.992919921875,-0.086669921875,0.020263671875,4.5013427734375,6.683349609375,-1.8310546875,0,0,0,7056
36,-0.9736328125,-0.08837890625,0.025146484375,4.70733642578125,6.744384765625,-4.26483154296875,0,0,0,7080
37,-0.989501953125,-0.082763671875,0.018310546875,5.79071044921875,7.63702392578125,-6.44683837890625,0,0,0,7104
38,-0.996337890625,-0.1083984375,0.021484375,9.979248046875,7.50732421875,-7.1868896484375,0,0,0,7128
39,-1.007568359375,-0.146484375,-0.010986328125,16.3726806640625,7.98797607421875,-5.34820556640625,0,0,0,7152
40,-1.066650390625,-0.176513671875,-0.023681640625,20.355224609375,9.08660888671875,0.4730224609375,0,0,0,7177
41,-1.186279296875,-0.257568359375,-0.007080078125,36.712646484375,12.8173828125,12.35198974609375,0,0,0,7201
0,0.341796875,0.031494140625,-0.123779296875,-15.7470703125,2.25067138671875,-19.49310302734375,0,0,0,7877
1,0.210205078125,0.02099609375,-0.104736328125,-11.16180419921875,5.7525634765625,-34.09576416015625,0,0,0,7901
2,0.058837890625,0.047119140625,-0.067138671875,-6.3629150390625,11.10076904296875,-60.40191650390625,0,0,0,7925
3,-0.12353515625,0.119873046875,-0.009033203125,-8.73565673828125,12.115478515625,-98.30474853515625,0,0,0,7949
4,-0.142578125,0.1953125,0.043701171875,16.63970947265625,6.0577392578125,-145.50018310546875,0,0,0,7973
5,-0.2236328125,-0.01513671875,0.00439453125,52.81829833984375,3.82232666015625,-196.5179443359375,0,0,0,7997
6,-0.552978515625,0.018798828125,-0.092041015625,44.6624755859375,3.48663330078125,-249.4049072265625,0,0,0,8021
7,-1.572509765625,0.051513671875,-0.0517578125,22.430419921875,4.46319580078125,-250.0,0,0,0,8045
8,-2.0,-0.3369140625,0.272705078125,-1.4495849609375,11.7034912109375,-250.0,0,0,0,8069
9,-2.0,0.4462890625,1.99993896484375,-250.0,-40.679931640625,-250.0,0,0,0,8093
10,-0.508056640625,1.99993896484375,-2.0,249.99237060546875,11.03973388671875,-24.57427978515625,0,0,0,8117
11,-0.8837890625,0.185302734375,-0.114990234375,206.12335205078125,-25.08544921875,-147.89581298828125,0,0,0,8141
12,-0.56787109375,-2.0,1.0185546875,249.99237060546875,34.24072265625,-53.192138671875,0,0,0,8165
13,-0.119384765625,-2.0,0.449462890625,61.94305419921875,6.40869140625,49.17144775390625,0,0,0,8189
14,-0.80078125,0.219970703125,0.691162109375,-225.9063720703125,-12.73345947265625,49.37744140625,0,0,0,8213
15,-1.205322265625,1.914306640625,0.463623046875,-128.79180908203125,-6.2255859375,91.62139892578125,0,0,0,8237
16,-1.000732421875,0.412353515625,0.125732421875,94.451904296875,3.18145751953125,41.534423828125,0,0,0,8261
17,-1.006103515625,0.046875,0.181640625,106.475830078125,10.040283203125,19.79827880859375,0,0,0,8285
18,-1.056884765625,-0.446533203125,-0.26953125,39.42108154296875,7.4615478515625,4.44793701171875,0,0,0,8309
19,-1.14013671875,-0.17529296875,-0.287841796875,-35.064697265625,3.4332275390625,2.5634765625,0,0,0,8333
20,-1.02099609375,0.154052734375,-0.097900390625,-51.58233642578125,-2.0294189453125,-3.16619873046875,0,0,0,8357
21,-0.981201171875,0.21630859375,0.0615234375,-16.0369873046875,-1.24359130859375,-14.0228271484375,0,0,0,8381
22,-0.960205078125,-0.00048828125,0.126953125,7.659912109375,1.0528564453125,-20.1568603515625,0,0,0,8406
23,-0.951416015625,-0.126708984375,0.108154296875,11.3067626953125,2.6702880859375,-21.5606689453125,0,0,0,8430
24,-0.972412109375,-0.14208984375,-0.00244140625,8.23211669921875,3.0975341796875,-17.0135498046875,0,0,0,8454
25,-1.002197265625,-0.178466796875,-0.03173828125,7.8582763671875,2.288818359375,-10.6048583984375,0,0,0,8478
26,-1.00146484375,-0.158447265625,0.0107421875,3.7078857421875,1.9683837890625,-3.8909912109375,0,0,0,8502
27,-0.996826171875,-0.1064453125,0.035888671875,3.74603271484375,3.54766845703125,0.98419189453125,0,0,0,8526
28,-0.99951171875,-0.10546875,0.05859375,8.62884521484375,5.645751953125,3.47137451171875,0,0,0,8550
29,-0.986328125,-0.10693359375,0.021240234375,11.7950439453125,7.16400146484375,6.103515625,0,0,0,8574
30,-0.981689453125,-0.097412109375,-0.013427734375,8.026123046875,7.32421875,7.75146484375,0,0,0,8598
31,-0.973876953125,-0.049560546875,-0.000732421875,1.41143798828125,6.58416748046875,6.67572021484375,0,0,0,8622
32,-0.9755859375,-0.02197265625,0.00439453125,-1.7242431640625,5.92041015625,3.31878662109375,0,0,0,8646
33,-0.97607421875,-0.02783203125,-0.01513671875,0.40435791015625,5.63812255859375,0.6561279296875,0,0,0,8670
34,-0.9912109375,-0.0517578125,-0.016357421875,1.2664794921875,5.06591796875,-1.59454345703125,0,0,0,8694
35,-0.9912109375,-0.079345703125,-0.034423828125,0.63323974609375,4.33349609375,-2.0904541015625,0,0,0,8718
36,-0.99951171875,-0.069091796875,-0.017333984375,-0.946044921875,3.8909912109375,-1.617431640625,0,0,0,8742
37,-0.993408203125,-0.060302734375,0.001953125,-0.40435791015625,3.6773681640625,-1.02996826171875,0,0,0,8766
38,-1.017822265625,-0.012451171875,0.032958984375,8.09478759765625,5.3253173828125,-0.05340576171875,0,0,0,8790
39,-1.001953125,-0.131591796875,-0.040283203125,20.34759521484375,6.4544677734375,2.81524658203125,0,0,0,8814
40,-1.04296875,-0.108642578125,0.010009765625,21.17919921875,7.56072998046875,9.62066650390625,0,0,0,8838
41,-1.080078125,-0.203125,-0.036376953125,27.984619140625,8.2244873046875,17.87567138671875,0,0,0,8862
0,-0.7724609375,0.205322265625,0.14501953125,26.611328125,-21.55303955078125,-250.0,0,0,0,9533
1,-1.127197265625,0.14794921875,-0.002685546875,58.7921142578125,-19.3023681640625,-250.0,0,0,0,9558
2,-2.0,0.012451171875,0.02783203125,54.0618896484375,-29.31976318359375,-250.0,0,0,0,9582
3,-2.0,-0.239013671875,0.34228515625,33.60748291015625,-36.27777099609375,-250.0,0,0,0,9606
4,-2.0,-1.241455078125,1.45556640625,-250.0,-133.18634033203125,-250.0,0,0,0,9630
5,-0.57275390625,1.99993896484375,-2.0,-32.4554443359375,59.30328369140625,-104.97283935546875,0,0,0,9654
6,-0.58544921875,0.083740234375,-0.470947265625,249.99237060546875,7.51495361328125,-130.33294677734375,0,0,0,9678
7,-0.8232421875,-2.0,1.10546875,249.99237060546875,35.15625,-32.23419189453125,0,0,0,9702
8,-0.311767578125,-1.869140625,0.58203125,35.70556640625,13.11492919921875,67.13104248046875,0,0,0,9726
9,-0.83154296875,-0.05322265625,0.561767578125,-200.49285888671875,-11.69586181640625,46.82159423828125,0,0,0,9750
10,-1.118896484375,1.51513671875,0.261962890625,-161.92626953125,-12.87078857421875,75.9124755859375,0,0,0,9774
11,-0.99169921875,0.32421875,0.000732421875,39.0167236328125,0.8392333984375,39.43634033203125,0,0,0,9798
12,-0.9462890625,0.001220703125,0.041259765625,82.7484130859375,11.383056640625,17.53997802734375,0,0,0,9822
13,-1.04443359375,-0.38037109375,-0.1767578125,30.34210205078125,6.90460205078125,4.72259521484375,0,0,0,9846
14,-1.042724609375,-0.20166015625,-0.19677734375,-27.89306640625,3.5858154296875,4.0740966796875,0,0,0,9870
15,-1.03173828125,-0.006103515625,-0.109619140625,-51.3763427734375,0.091552734375,-1.12152099609375,0,0,0,9894
16,-0.99951171875,0.137939453125,0.0322265625,-33.11920166015625,-0.0152587890625,-7.5531005859375,0,0,0,9918
17,-0.98583984375,-0.052001953125,0.0810546875,1.06048583984375,2.3345947265625,-12.44354248046875,0,0,0,9943
18,-0.972900390625,-0.116455078125,0.01904296875,8.76617431640625,3.53240966796875,-13.38958740234375,0,0,0,9967
19,-0.96044921875,-0.11669921875,-0.016845703125,5.126953125,2.93731689453125,-12.4053955078125,0,0,0,9991
20,-0.9814453125,-0.12548828125,-0.039794921875,3.71551513671875,2.105712890625,-10.1470947265625,0,0,0,10015
21,-0.989501953125,-0.12060546875,-0.012939453125,2.63214111328125,1.73187255859375,-8.27789306640625,0,0,0,10039
22,-0.99658203125,-0.12255859375,0.03564453125,4.31060791015625,2.3193359375,-6.5460205078125,0,0,0,10063
23,-1.00634765625,-0.119873046875,0.0458984375,8.6212158203125,4.1351318359375,-4.28009033203125,0,0,0,10087
24,-0.990234375,-0.154052734375,0.01123046875,13.31329345703125,6.439208984375,-1.1444091796875,0,0,0,10111
25,-0.988037109375,-0.159912109375,-0.02880859375,11.2152099609375,6.46209716796875,2.288818359375,0,0,0,10135
26,-0.970947265625,-0.126708984375,-0.02587890625,2.2430419921875,5.7373046875,3.62396240234375,0,0,0,10159
27,-0.968994140625,-0.099365234375,-0.01220703125,-3.448486328125,5.01251220703125,3.15093994140625,0,0,0,10183
28,-0.96484375,-0.055419921875,-0.017333984375,-5.1116943359375,4.50897216796875,1.5716552734375,0,0,0,10207
29,-0.97705078125,-0.064453125,-0.009765625,-1.9378662109375,4.43267822265625,-0.732421875,0,0,0,10231
30,-0.99072265625,-0.0888671875,-0.010009765625,-0.518798828125,4.6539306640625,-2.15911865234375,0,0,0,10255
31,-0.99169921875,-0.099609375,-0.024169921875,0.9613037109375,4.7149658203125,-2.2430419921875,0,0,0,10279
32,-1.000244140625,-0.106201171875,-0.007080078125,2.51007080078125,4.78363037109375,-0.98419189453125,0,0,0,10303
33,-1.031494140625,-0.08203125,-0.03076171875,15.289306640625,6.58416748046875,2.2735595703125,0,0,0,10327
34,-1.056884765625,-0.189453125,-0.0615234375,24.19281005859375,5.97381591796875,7.62939453125,0,0,0,10351
35,-1.12548828125,-0.164306640625,-0.017333984375,30.029296875,6.5765380859375,16.5252685546875,0,0,0,10375
36,-1.198486328125,-0.2939453125,-0.00439453125,28.411865234375,9.84954833984375,25.10833740234375,0,0,0,10399
37,-1.289794921875,-0.4599609375,-0.0908203125,17.63916015625,18.21136474609375,33.80584716796875,0,0,0,10423
38,-1.45458984375,-0.38818359375,-0.053466796875,10.4827880859375,19.47021484375,59.31854248046875,0,0,0,10447
39,-1.873291015625,0.671142578125,0.152099609375,-1.251220703125,9.89532470703125,113.91448974609375,0,0,0,10471
40,-2.0,0.537841796875,0.252197265625,24.63531494140625,3.02886962890625,161.67449951171875,0,0,0,10495
41,-2.0,0.171142578125,-0.112060546875,33.2183837890625,8.4991455078125,201.71356201171875,0,0,0,10519
0,-0.911376953125,0.771240234375,0.43701171875,-148.0865478515625,-3.59344482421875,46.68426513671875,0,0,0,11189
1,-1.286865234375,1.04248046875,0.207275390625,1.64794921875,3.692626953125,48.94256591796875,0,0,0,11213
2,-0.918212890625,0.1025390625,-0.18359375,77.33154296875,6.90460205078125,23.76556396484375,0,0,0,11237
3,-1.006591796875,-0.285400390625,-0.289306640625,51.3458251953125,2.6702880859375,8.3770751953125,0,0,0,11261
4,-1.01171875,-0.21923828125,-0.0341796875,-20.05767822265625,-2.4261474609375,6.011962890625,0,0,0,11285
5,-1.0283203125,-0.060546875,0.03662109375,-38.330078125,-1.5716552734375,5.94329833984375,0,0,0,11309
6,-1.034423828125,0.065673828125,0.05712890625,-21.1944580078125,0.49591064453125,1.251220703125,0,0,0,11333
7,-1.011474609375,0.025390625,0.065185546875,11.3372802734375,2.57110595703125,-4.75311279296875,0,0,0,11357
8,-0.962158203125,-0.091552734375,0.008544921875,14.923095703125,2.5177001953125,-8.41522216796875,0,0,0,11381
9,-0.9560546875,-0.128662109375,0.01904296875,1.190185546875,0.54931640625,-10.35308837890625,0,0,0,11405
10,-0.965087890625,-0.054443359375,0.035400390625,-2.01416015625,0.06866455078125,-9.8724365234375,0,0,0,11429
11,-0.972900390625,-0.0751953125,0.025146484375,7.232666015625,1.06048583984375,-10.284423828125,0,0,0,11453
12,-0.98095703125,-0.1279296875,0.026123046875,11.16943359375,1.53350830078125,-9.16290283203125,0,0,0,11478
13,-0.992919921875,-0.14794921875,0.02099609375,8.85009765625,1.57928466796875,-6.24847412109375,0,0,0,11502
14,-1.00048828125,-0.147705078125,0.011474609375,6.90460205078125,1.97601318359375,-3.91387939453125,0,0,0,11526
15,-0.989990234375,-0.132568359375,0.022216796875,4.547119140625,2.532958984375,-0.7476806640625,0,0,0,11550
16,-0.97802734375,-0.10888671875,0.0380859375,3.31878662109375,3.3416748046875,0.946044921875,0,0,0,11574
17,-0.972900390625,-0.079833984375,0.018798828125,2.15911865234375,3.7841796875,0.32806396484375,0,0,0,11598
18,-0.97802734375,-0.068359375,0.010986328125,0.09918212890625,3.4332275390625,-2.12860107421875,0,0,0,11622
19,-0.978271484375,-0.076904296875,0.007568359375,-0.3662109375,3.47137451171875,-4.08935546875,0,0,0,11646
20,-0.98486328125,-0.100830078125,0.00927734375,0.77056884765625,3.42559814453125,-4.8370361328125,0,0,0,11670
21,-0.983642578125,-0.13232421875,0.033203125,-0.49591064453125,4.1351318359375,-3.84521484375,0,0,0,11694
22,-0.98974609375,-0.1494140625,0.0224609375,-3.3721923828125,5.615234375,-0.45013427734375,0,0,0,11718
23,-1.012451171875,-0.1552734375,0.024658203125,-4.06646728515625,7.66754150390625,4.7607421875,0,0,0,11742
24,-1.0390625,-0.14794921875,0.026123046875,0.6561279296875,9.4146728515625,11.42120361328125,0,0,0,11766
25,-1.092529296875,-0.169921875,-0.02490234375,17.14324951171875,13.06915283203125,23.15521240234375,0,0,0,11790
26,-1.194091796875,-0.258056640625,0.016357421875,9.9334716796875,16.59393310546875,36.2548828125,0,0,0,11814
27,-1.274169921875,-0.209228515625,-0.04541015625,4.32586669921875,24.993896484375,61.36322021484375,0,0,0,11838
28,-1.507080078125,-0.211181640625,-0.061279296875,15.44952392578125,26.54266357421875,89.1876220703125,0,0,0,11862
29,-1.923095703125,0.680908203125,0.254638671875,-7.99560546875,14.95361328125,133.7890625,0,0,0,11886
30,-2.0,0.5361328125,0.08642578125,13.00048828125,11.5966796875,167.694091796875,0,0,0,11910
