fecha_hora,roll,pitch,yaw,ax,ay,az,gx,gy,gz,hay_paso
2121,-2.7599136997129796,-0.9363894322750396,0.08617998611375507,-0.19533947937625862,0.401778607525168,-1.264676823643748,21.427324591581087,24.776397288770735,6.242110593220835,1
2142,-2.7894578061938167,-0.9435844404331213,0.08166776993522072,-0.15368183391235124,0.3855082493298837,-1.2740184676689221,-2.730207433106949,26.515548662154547,3.0687720839248342,1
2164,-2.8142989722198557,-0.9488540417954927,0.07452143390462995,-0.08271360112213208,0.33427322975849644,-1.2336735069214222,-25.71466513522057,28.486063437273792,1.6620335458380524,1
2185,-2.8047471947944995,-0.9531760241649405,0.06305318054815495,-0.0002705391447165156,0.26506691500032437,-1.1615941263988763,-43.430937197224615,29.80222112578039,2.3132289382931117,0
2434,-2.695670218778418,-0.957490131644388,0.04709668932296782,0.07393685694380292,0.19634440145029025,-1.0815107374789563,-53.21308581284023,29.667792212324805,4.7557389145825155,0
2458,-2.3972999843567564,-0.9624655169465717,0.02768284123573386,0.12438926719821697,0.14384296730575363,-1.0153579993450181,-54.35887098304339,27.674533167061774,8.29401978641599,0
2478,-1.8333930577672999,-0.9683724052738627,0.006563431279143216,0.14368209302315374,0.11700788286579793,-0.9774855701088805,-47.97605149481963,23.883055090564813,11.938910254391725,0
2501,-0.9857229694075643,-0.9750435252726088,-0.01424650168693512,0.13339866751437604,0.11710882734955763,-0.9719405203003453,-36.35567246562743,18.7087924453034,14.621023961153035,0
2529,0.08278421785317605,-0.9819366801616547,-0.032751874237861515,0.10219836519886304,0.1378314314894277,-0.9932123297229051,-22.2371390252358,12.728564979311999,15.456096557261848,0
2554,1.2389815712679828,-0.9882897997966809,-0.04712188498534065,0.06228850330470151,0.16806706868910626,-1.0296532298735865,-8.227775635916812,6.517443226636329,13.972511781493802,0
2577,2.3178632075100376,-0.9933193254416949,-0.05595873402528177,0.025619146471160426,0.1957850289361858,-1.0679826930755414,3.5714778410880235,0.5567156212991912,10.234031067298922,0
2600,3.1706255690514507,-0.9964043995725052,-0.05878068276478369,0.0007909432761685627,0.21165174906493325,-1.097280757983919,11.784179232722849,-4.800564388205008,4.826906176650328,0
2628,3.704240285133463,-0.9972187456816748,-0.05626328443446046,-0.008708054996585939,0.21134523484325754,-1.1114662340709975,15.849635160145375,-9.333974832137756,-1.288468476609714,0
2650,3.9008558539226152,-0.9957899338986228,-0.04974699790220324,-0.004574255328302766,0.19606549661617784,-1.1099513387247504,15.988685384425844,-12.953260619723904,-7.016754567768644,0
2672,3.8139113225384236,-0.9924811152338697,-0.04033733614351581,0.007861382386210012,0.1714029629116592,-1.0966332684430065,13.059766818600894,-15.698960947462794,-11.380593133603831,0
2693,3.5453433587367846,-0.9879121197475957,-0.0284708994429621,0.02195614081676081,0.1452624359682101,-1.0777460043572142,8.34374948431367,-17.731649225773648,-13.73711763989835,0
2717,3.2121289727378195,-0.9828395358990789,-0.014216963544481657,0.031613049691396646,0.12554827303983362,-1.0595082105910123,3.293937740072822,-19.281480763175423,-13.94885501021006,0
2738,2.9087550327791303,-0.9779907702663664,0.0023223976542956957,0.03221044509315911,0.11794519916521924,-1.046529617296868,-0.7234439068089642,-20.55328684793633,-12.464973258234599,0
2762,2.67259689471419,-0.9738561231807329,0.02108052616868503,0.02114542994560367,0.12416070037089154,-1.0412826692578097,-2.6660223591878673,-21.628130798801738,-10.220290303418357,0
2783,2.4697214299646393,-0.9705126791228473,0.0422943940373348,-0.0016062279461215277,0.14140960924870252,-1.0442322157600907,-1.9832099898335687,-22.425697807513803,-8.328149589296943,0
2805,2.2194864974023383,-0.9675948114231583,0.0663874111831652,-0.03322411704491108,0.16366917540008172,-1.0540870343829882,1.3230061884926023,-22.76424525130343,-7.683742666753557,0
2834,1.8494496193320207,-0.964460579306185,0.0933968639750738,-0.06849971403427121,0.18413816884853546,-1.0680320804382408,6.750764023118523,-22.48724926679777,-8.653390662267006,0
2856,1.3468304439475258,-0.9604881212344806,0.12233349358032596,-0.10117988425826437,0.19765941177598492,-1.0822518475622953,13.435388672422118,-21.57619107200853,-10.962695960410073,0
2877,0.7747180025423429,-0.9553683783687358,0.15089959748976942,-0.12599716959412816,0.20239293547425247,-1.0930392874984602,20.31893123924291,-20.188174148431436,-13.786091500722314,0
2899,0.24094311138128477,-0.9492747976278312,0.1759210564638881,-0.14044246461320697,0.2008445583760016,-1.0982749461652794,26.296329938651386,-18.615102969704072,-15.971802168191516,0
2921,-0.15892833715595686,-0.9428728688513573,0.19450111400084427,-0.1450111562199274,0.20012652092709293,-1.0985934424482546,30.30422043966888,-17.19232174729114,-16.353970325953522,0
2942,-0.37795467751929457,-0.9372091869181228,0.20524538049458427,-0.14176059734593105,0.21037391780360878,-1.0974651543304048,31.36675528888948,-16.185403047399536,-14.137963236980692,0
2966,-0.41044771188929957,-0.9335134870151295,0.20868800248523167,-0.1325333659545523,0.24047702980121857,-1.0997844764293607,28.661257914437503,-15.690098352921003,-9.2979234639969,0
2987,-0.2648872722922031,-0.9328979934175222,0.20664170075574528,-0.11839630372261141,0.2923852429391262,-1.1094217800834583,21.66901868186455,-15.591107371164483,-2.8315013094706414,0
3012,0.04944271634181288,-0.9359505453211959,0.20103467241508607,-0.10059163241294145,0.3571593491550178,-1.1270313250100772,10.409763187985812,-15.60622174749728,3.3289734892089204,0
3035,0.5157138993295021,-0.9423202543864276,0.19313650982143404,-0.08183813745643481,0.4156030721257891,-1.1493289188365625,-4.339658043007188,-15.389581737553588,6.878449558962775,0
3056,1.097144895505947,-0.950510662414273,0.18362914979582162,-0.06655151842363183,0.4439626242991257,-1.1701294292634068,-20.991614447166608,-14.634441820535457,6.063585405344459,0
3079,1.7330234068870618,-0.9580925258892894,0.1732098307426744,-0.059648897172118846,0.4224864981971868,-1.1825739278425338,-37.36065624770997,-13.1422282145907,0.5599138471970371,0
3101,2.346394252616445,-0.9623649053994858,0.16308402115772494,-0.06467896316335502,0.34312184818550356,-1.1815661187389477,-51.12038867065986,-10.867545175104858,-8.183163845123794,0
3128,2.855002601779694,-0.9612408420127926,0.15496722126612067,-0.08215208537218646,0.2130969670362008,-1.1653495798542262,-60.351410592319084,-7.948431593411554,-17.362560992799263,0
3147,3.1749246619456364,-0.953991567166009,0.15062005486259625,-0.10871022857033422,0.053122234798793376,-1.135549783659985,-63.97178433188086,-4.702121611216993,-23.855010598036326,0
3174,3.220441862558052,-0.9415297661017146,0.1511754203836465,-0.1376244415824143,-0.10884277694160184,-1.0958902702338313,-61.898977849387975,-1.5590733113653743,-25.413087897563578,0
3196,2.916599236068029,-0.9261113573006757,0.15657747224002133,-0.16069133593554047,-0.2457991061900667,-1.0505222556524991,-54.920651954005145,1.063816900785759,-21.484704926760873,0
3224,2.229706620345825,-0.9105897234510607,0.16539090506090057,-0.17087903788626277,-0.33895726995495623,-1.002893723805712,-44.363516996614386,2.909515779061031,-13.302569181271004,0
3249,1.1983924965852548,-0.8975413979157322,0.1750728240646442,-0.16459496654304165,-0.38163546878687254,-0.9554916704795925,-31.694434161266003,3.984166715984735,-3.2642769047321543,0
3273,-0.05775321431735288,-0.8886060632051885,0.1825770350505626,-0.14261348822508227,-0.37881476202447495,-0.9101796412921734,-18.17604781570629,4.568665997338774,6.044128913961007,0
3294,-1.3608645965317248,-0.8842496581695681,0.18499927683852488,-0.109394742109074,-0.3431219089439355,-0.8685966733337206,-4.6586999204250485,5.129256877262623,12.721266004931264,1
3319,-2.5203337923022806,-0.8839505108578255,0.18001438953461008,-0.07129137055648202,-0.2893022540089685,-0.8322903334533243,8.46007552607947,6.162309968122875,15.99794781672743,1
3342,-3.383024589091358,-0.8866341103991978,0.1660912453153845,-0.034530491901779446,-0.2293872854938873,-0.802641322436995,21.124659158983373,8.039061548930496,16.203438331124772,1
3363,-3.870054623251457,-0.8911286523086596,0.14264755177137037,-0.004096495827437569,-0.1690630270547336,-0.7816087584233948,33.36487856601191,10.911362930714517,14.430807234612795,1
3386,-3.988172101362893,-0.8964937057242913,0.1102336000620253,0.015227666270216093,-0.10355041939028915,-0.7756529913322057,44.820879528359136,14.6827945517438,12.116256749144897,1
3408,-3.810537001618469,-0.9021889060264632,0.0706595502463935,0.016621762444914537,-0.015245637696133145,-0.8009392741545046,54.13601445307976,18.99029540012203,10.508130821585342,1
3432,-3.4315544419866093,-0.9080485210996109,0.026928472720092547,-0.007564115134169213,0.11760634943701163,-0.8794821094174531,58.796690077737225,23.196683838513255,9.997904709294955,1
3526,-2.9178146369897573,-0.914001631803958,-0.01713403561095032,-0.05919584121697361,0.3007681500816444,-1.0218773313627587,55.98347924688516,26.51649158461103,9.869061528723904,1
3550,-2.286340635650505,-0.9196973725088292,-0.05760600616718664,-0.12856854610700852,0.5105106593108397,-1.2111832318673912,44.09129643132845,28.321669071007957,9.018786592447446,1
3573,-1.5227530096565103,-0.9244293329775692,-0.09136043758861016,-0.1962507982664924,0.7010173818570218,-1.404420281759725,23.910298541514244,28.421068968186308,7.06089458101976,1
3596,-0.6213652593806261,-0.9275066331921534,-0.1166498219435506,-0.24119403991608535,0.8252659724623116,-1.5502917341416285,-1.2273642616631388,27.079809709908744,4.710873972363997,0
3620,0.38232061296038217,-0.9287490447689722,-0.13308223798615515,-0.24905347362681193,0.8540109703924262,-1.6101173943475304,-26.354213563344793,24.80773214051497,3.249839600372595,0
3642,1.4048359470710718,-0.928698232138036,-0.14119372046152565,-0.21657939663436007,0.7849714632924839,-1.571282707632825,-46.387480686912085,22.1255411223174,3.6802314515431944,0
3665,2.3340006526978008,-0.9284207460535285,-0.1420194350083729,-0.15081514331678783,0.6415910769622463,-1.4491388302699826,-57.6379476601202,19.455478403896883,6.171493804282378,0
3687,3.062375260128276,-0.9290596944197204,-0.13689113570592137,-0.06422944400023677,0.46406666150784204,-1.2789601253267495,-58.7612971413698,17.13169230101776,10.02573426868208,0
3707,3.5194334599180657,-0.9313912655465252,-0.1275016689904012,0.030484789656101307,0.29651637167709743,-1.1030261466827367,-50.88491291812458,15.419316343160924,14.037381869158395,0
3729,3.6903448045364358,-0.9355716974282299,-0.11608633185350435,0.12241449348341618,0.17429468640746673,-0.9582968547398597,-36.9791048932356,14.453273609933586,16.959244359101632,0
3753,3.6163876518308595,-0.9411224576543976,-0.10537199048732188,0.20168666591960796,0.11532277027578759,-0.8681634898198166,-20.795837133597274,14.138837997163622,17.870782580703406,0
3775,3.3792902663076263,-0.9471040544489507,-0.09804235928332015,0.2590573344699835,0.11793313486108858,-0.8393734062365766,-5.783982724985108,14.128896921614412,16.38513003600626,0
3797,3.0766387266600947,-0.9523962595515847,-0.09589885993121171,0.28735157382933146,0.16496347013331364,-0.8636614756475138,5.692303628105043,13.92775666695279,12.68867809413479,0
3818,2.796932306171654,-0.9559973066569298,-0.09922378816428572,0.28377549798391194,0.23154672672326207,-0.9227362489045533,12.680263915795503,13.073022123316903,7.4258262390457555,0
3845,2.601303215878582,-0.9572587604150833,-0.1067177456226061,0.25137109791167245,0.29337441030348793,-0.9947653983492194,15.530819177785553,11.306906520097314,1.4750474634459387,0
3865,2.5156088921514947,-0.9559980967305965,-0.1159518233880476,0.19860734799366467,0.3328544889313605,-1.0603800873522624,15.487006103050401,8.662926998868134,-4.304118393711539,0
3885,2.532915736458877,-0.9524737968600123,-0.12404862483491372,0.1372513016151423,0.34194222748562003,-1.1066369888826435,14.138524585383005,5.439045734482951,-9.267828957658118,0
3907,2.6234261895524145,-0.947247989679697,-0.12843390995980278,0.07943554050354744,0.32178728052187916,-1.1283493218896745,12.9020157450374,2.081159937378321,-13.073360400966884,0
3930,2.747530198027973,-0.9409940430433795,-0.1276035210025062,0.03495938452497444,0.2801703721869856,-1.1272049067853527,12.64797928282543,-0.9669496649894624,-15.646506672782536,0
3955,2.867977488348137,-0.934324116999841,-0.1217266021875243,0.009532687991197185,0.22800295572538928,-1.1095662294047446,13.541839158008834,-3.392196647221268,-17.06920386494435,0
3975,2.9584022734522377,-0.9276941175844458,-0.11276788483600306,0.004179900312454077,0.17608607082536806,-1.083817255720991,15.108356714179008,-5.084956018327173,-17.455521770340482,0
3997,3.006953862861572,-0.921396077101756,-0.10386213829098742,0.01563944545051293,0.13288517467579616,-1.0579495464457853,16.474839505688696,-6.1434586361226415,-16.881611940769837,0
4017,3.0153529476149834,-0.9156091212526755,-0.09799913818039507,0.03749526030056604,0.10347098640116696,-1.037898621901849,16.70752408281576,-6.815686251063875,-15.393620122345975,0
4042,2.9948754124745203,-0.9104704333221475,-0.0965862159182398,0.061850832236457244,0.08939676728581755,-1.0268189104685608,15.13508720819363,-7.401785190274418,-13.066661090302027,0
4064,2.9610894811464012,-0.9061313467923626,-0.09872213613878242,0.08130333963603646,0.08925275775494737,-1.0251271343377746,11.563341879052736,-8.152072803375729,-10.065430583923781,0
4086,2.9288168446253713,-0.9027710530308861,-0.10165367649526638,0.0907265547811758,0.0997004855982079,-1.0310369162551865,6.327542731862369,-9.19589625854503,-6.671815776729624,0
4109,2.9083717486861507,-0.9005597672006812,-0.10210345785870678,0.0882655376906209,0.11671538553844699,-1.0414117277001618,0.18710044568013687,-10.523116429701671,-3.273482739104923,0
4132,2.9038112338501962,-0.8995889314369945,-0.09760527629392696,0.07530106771885296,0.136626042010137,-1.0528103960131259,-5.881870936655951,-12.019625249588804,-0.3140427027898441,0
4156,2.91338318060518,-0.8998040283156254,-0.08714770978456045,0.055638489566897285,0.15665017886507307,-1.062450542987363,-10.91509472980112,-13.541482255869552,1.8058106396502278,0
4177,2.9315717970980435,-0.9009818133263474,-0.07112462961199911,0.03421308144870186,0.17502473936670956,-1.0687229643501857,-14.139292115652827,-15.000291355789978,2.858344017041455,0
4199,2.951691084021074,-0.9027755144840561,-0.050970178486827895,0.015429952583134596,0.19096887255137088,-1.0712058522456935,-15.074969376807893,-16.42129592703677,2.8704525115277097,0
4221,2.968218332365403,-0.90480436663558,-0.028576065727315542,0.0015681302872998099,0.2044676554592479,-1.0704640983083715,-13.577583514944756,-17.936302215421815,2.087751323457291,0
4247,2.9784410550734113,-0.9067331458706595,-0.005471406334630026,-0.007925152381598423,0.2158002030485467,-1.0677740601212329,-9.835801425099856,-19.703199593809494,0.8467888587800516,0
4268,2.9830512135017897,-0.9083091845046275,0.01783452920104671,-0.015815913637321228,0.22500377865001836,-1.0647372173789238,-4.3226567659266,-21.79037226427258,-0.5597038302651801,0
4292,2.9843766506940086,-0.9093622081074708,0.04182642680308944,-0.02558844332017865,0.2316297027400008,-1.0628853797818694,2.313357297910433,-24.08983518210671,-1.9645658291217107,0
4313,2.9782900779999384,-0.9097824651332231,0.06732753115580796,-0.03999631822352426,0.23495229957043978,-1.0634012899967624,9.405376129936373,-26.30814750189368,-3.3422088122166733,0
4336,2.9378496963700234,-0.9094796932997209,0.09482193089827327,-0.06030650102301561,0.2344072600827179,-1.066889467876075,16.42129477476195,-28.04138864196247,-4.766286732929256,0
4361,2.800047387601568,-0.9083298419473154,0.12422599405866327,-0.0861618462548238,0.22993769070011086,-1.0731549557098308,23.042342585089063,-28.89614341437173,-6.31879518535299,0
